content,creationTime,score,userClient,productColor,productSize,referenceTime,nickname,days
越来越坑，充电器头都不带。还得自己买，还挺贵,2021-10-26 09:03:03,3,4,远峰蓝色,256GB,2021-09-19 15:35:11,小***啊,37
"最差的一次购物体验 sb京东物流 差点弄丢了快递
配送员态度好评 
还是建议大家去官网订购",2021-11-14 00:16:59,2,2,远峰蓝色,128GB,2021-11-10 22:46:05,马***宇,4
到手的手机，摄像头有磕碰这就很烦?,2022-05-08 00:36:07,3,2,苍岭绿色,256GB,2022-05-06 17:50:45,亦***此,2
包装一般，机器还好，饥饿营销太气人，所以中评。,2021-11-25 21:41:33,3,2,远峰蓝色,256GB,2021-10-31 20:00:17,j***ゞ,25
没有耳机及充电器，第一次用苹果，配件都要自己买有点@,2021-11-13 12:45:07,3,2,远峰蓝色,256GB,2021-11-10 22:59:17,j***Y,3
包装太过于随便！手机壳背面有指纹！我也懒得换了！,2022-01-26 21:46:45,3,2,石墨色,256GB,2022-01-22 15:50:42,G***s,4
iphone/13 PRO MXS    自己感觉太厚重了  不喜欢    还不如mate40pro.,2021-11-12 15:02:06,3,4,远峰蓝色,256GB,2021-11-02 12:01:07,爱***g,10
包装太差了，里面什么填充都没有，打开一看手机盒破了一个角,2021-11-19 09:57:19,3,2,远峰蓝色,128GB,2021-11-11 21:35:17,j***n,8
手机太重了。 拿着费劲。,2021-12-25 13:48:08,3,2,金色,256GB,2021-12-22 20:21:30,小***贵,3
你们有收到货是这样的吗 盒子也是脏的 看着一点都不像新的,2021-11-23 10:39:10,3,2,金色,256GB,2021-11-22 20:23:53,小***2,1
态度差劲，一部手机一万块，问你什么都说同样的回答。,2022-03-15 17:42:24,2,4,金色,256GB,2022-03-11 03:11:59,j***4,4
呼出siri不灵敏！！！！发货超级无敌慢，差不多十天才收到,2022-01-13 08:04:53,2,4,银色,256GB,2021-12-31 23:09:52,j***C,13
这一个月价保是有啥意思呢，逗大家玩，整个店铺优惠不算在内，太会玩了,2022-02-01 22:56:56,2,2,远峰蓝色,128GB,2022-01-11 14:22:52,铭***耐,21
太大了，累手。直角边太过于突兀了。不太好。,2021-12-08 10:50:01,3,2,远峰蓝色,256GB,2021-11-30 02:20:32,j***d,8
期待了好久，但是1天没到面容没用了，感觉有点失望,2021-11-20 08:49:23,3,4,远峰蓝色,128GB,2021-11-14 07:03:59,j***n,6
包装的太简陋，主要是快递员都不知道盒里是手机，可想而知一路上的颠簸。,2022-01-08 13:42:57,3,4,远峰蓝色,256GB,2022-01-04 21:02:33,露***7,4
苹果手机一般不给好评也不给差评,2022-07-13 23:01:37,3,4,苍岭绿色,128GB,2022-06-07 14:26:38,W***H,36
信号真是比老年机还要差，打个语音全程就在喂喂喂,2021-12-16 12:24:23,3,2,远峰蓝色,256GB,2021-12-02 14:15:17,j***f,14
不好用，尤其拍照不清楚，但懒得退了，太麻烦,2022-06-08 21:21:38,2,2,远峰蓝色,256GB,2022-06-03 16:55:25,j***S,5
刚买完降了400元   坑,2022-02-04 13:01:58,2,2,金色,128GB,2022-01-27 19:39:17,不***6,8
送货慢，足足等了两天才配送，第一次在京东遇到这种情况。而且包装一角由于挤压产生了褶皱，很不愉快的一次。,2021-11-16 05:09:41,3,4,远峰蓝色,256GB,2021-11-10 20:08:40,颖***Y,6
信号太差啦&hellip;&hellip;没有8p的信号好，,2022-01-03 07:39:32,3,2,远峰蓝色,256GB,2021-12-31 20:34:55,嗯***模,3
好不容易抢到的，但是信号真的太差了，惆怅！天天卡的要命！,2021-12-14 23:02:59,3,2,远峰蓝色,256GB,2021-11-11 00:56:17,大***号,33
京东现在杀熟真厉害！！！要不是已拆机就退了，会员就减了100，非会员还减的多！,2021-11-14 08:17:57,2,2,远峰蓝色,256GB,2021-11-10 20:00:10,付***3,4
听筒位置有缝隙可以看到里面的器件，容易进灰，品控很差,2021-10-11 23:46:56,3,2,远峰蓝色,256GB,2021-09-28 10:00:15,u***5,13
屏幕太脆了 刚到没用一天就一大道深深地划痕,2022-04-17 10:05:05,2,4,苍岭绿色,128GB,2022-04-11 10:50:03,s***s,6
中评吧，非常流畅拍照没有进步多少，没有传说的那么好,2021-12-23 10:46:20,3,4,远峰蓝色,256GB,2021-11-30 17:05:24,j***7,23
不喜欢，京东激活了不可以七天无理由退货，只能卖二手了。,2021-11-18 17:53:31,3,2,石墨色,128GB,2021-11-11 05:06:59,l***8,7
包装也太水了吧，保护都不到位，感觉被换了一样,2021-11-10 21:55:50,3,4,远峰蓝色,128GB,2021-11-08 00:04:17,阿***呀,2
快递盒太单保护太次，苹果盒子密封条被打开了一半，快递员太次9000多的手机不亲自送到顾客手里放电梯里！丢了算谁的太不负责。,2021-11-27 12:51:53,3,21,远峰蓝色,128GB,2021-11-13 08:58:03,才***3,14
信号太差，经常没信号,2022-02-21 11:35:23,2,2,银色,128GB,2022-02-01 00:08:20,j***7,20
手机背面左下角有个很小的划痕,2022-07-27 12:52:12,3,4,苍岭绿色,256GB,2022-07-22 20:48:48,j***j,5
这次购买心情非常不美丽，收到手机发现有问题，售后没有及时帮忙处理，还一直拖拖拉拉，搞得心情极度郁闷，还是希望京东售后能好好改善一下，这样会失去老顾客的,2021-12-03 19:23:13,3,4,远峰蓝色,128GB,2021-11-10 20:01:00,三***子,23
以前也买过手机但是没这么差过，这次这个包装太差了！希望手机没问题，用着看看再评,2021-12-23 15:22:33,3,2,金色,512GB,2021-12-13 17:44:53,j***y,10
拿到手封条都是破的 已经申请退款了 京东现在有够差劲,2021-11-10 23:37:14,2,2,石墨色,256GB,2021-10-31 20:35:52,此***示,10
从安卓手机倒点东西太麻烦，不开灯识别不到人脸。,2022-02-16 19:02:07,3,2,远峰蓝色,256GB,2022-01-08 13:44:56,c***_,39
包装真烂，1w块钱的东西送过来盒子破破烂烂的，你京东活不起了？客服也是答非所问啥也不懂。要你客服啥用？京东是真不如以前了。,2021-11-30 21:22:36,2,2,石墨色,256GB,2021-11-28 10:59:57,j***8,2
太耗电了、又大又重&hellip;,2021-12-27 04:53:05,3,2,银色,128GB,2021-12-26 00:50:39,T***2,1
发热严重 该卡的时候一样卡,2022-06-26 00:18:41,3,2,远峰蓝色,256GB,2022-05-27 06:32:23,j***r,30
5G蜂蜜数据很慢，这么贵的的手机还不如两三千块钱的手机，太差了,2022-03-09 21:37:34,2,2,银色,128GB,2022-03-03 12:51:42,u***6,6
刷脸太麻烦了！完全没有考虑疫情戴口罩！没有指纹是大败笔！,2021-12-02 17:33:52,3,4,石墨色,512GB,2021-11-10 20:03:30,秦***动,22
包装极其简陋！！真服了，这么贵重的东西里面连个防震的空气袋都没有！！外边的包装盒都变形了！！,2022-06-09 10:03:18,3,4,苍岭绿色,512GB,2022-06-08 10:40:55,二***狗,1
为什么会有黑点，第一次买苹果搞的购物体验很差客服也不给回应,2022-05-03 11:07:38,2,4,远峰蓝色,256GB,2022-05-01 09:20:41,j***2,2
"信号差的一塌糊涂，也不知道为啥？难道我倒霉？
运行速度：慢悠悠的",2021-12-31 12:24:24,2,2,银色,256GB,2021-11-28 07:52:43,l***0,33
宽得跟板砖一样，手感超差。应该买pro的，可惜。,2021-11-20 22:22:10,3,4,石墨色,256GB,2021-11-20 05:14:39,凝***银,0
好坑，到手12398，然后过了两天，12289，还不能保价！,2022-06-01 01:40:15,3,2,苍岭绿色,1TB,2022-05-26 22:00:03,u***5,6
"当着快递员的面打开包装，发现手机包装盒竟然有一边被打开过，看图说话。
难道是二手货？心里膈应的很。",2021-12-28 18:55:09,2,0,远峰蓝色,256GB,2021-12-26 18:16:09,w***1,2
外包装太随意了，到后胶带开了，还没有我买的几百块护肤品包装好,2022-01-14 18:36:16,2,4,石墨色,256GB,2022-01-13 10:40:12,u***w,1
网络太差，卡的要死，玩游戏人都走不动，买后悔了,2022-01-04 17:18:37,2,2,远峰蓝色,256GB,2021-12-12 13:11:41,华***a,23
一直在京东买东西很信任京东，这次买手机一个星期不发货，发货以后是手机先到充电器第三天才到,2022-05-02 09:56:29,3,2,远峰蓝色,128GB,2022-04-24 23:12:26,j***j,8
延迟不是一般  是太差劲了,2022-08-20 17:00:17,3,2,远峰蓝色,128GB,2022-08-18 22:02:59,小***8,2
真的太坑了，买手机时看到说送一年apple care 没多想选了个送快充头的套餐下单，结果就不送apple care了！！！简直了！！大家注意了！,2021-12-05 14:18:03,3,2,石墨色,256GB,2021-12-03 10:25:33,8***唷,2
手机黑暗模式红屏 而且换货一直无货 很不好的一次购物体验,2021-10-24 19:29:46,2,2,远峰蓝色,256GB,2021-09-29 22:36:02,j***x,25
实在不想说这包装有多差，我一万的手机这样的包装，都压到变形，能用点心吗？京东的服务不提高实在搞不赢别人，东西是好的包装和快递服务实在差。双十一买了十几样东西没有一款用心的服务到客户,2021-11-24 17:45:46,2,2,远峰蓝色,256GB,2021-11-10 20:28:56,s***7,14
打开快递包装发现是一台已经被拆过封的手机，现在无法确认京东给我的是不是翻新机或者二手机！第一时间申请换货！,2021-11-28 10:22:16,2,4,远峰蓝色,256GB,2021-11-25 21:19:07,j***p,3
"确实是13香，第一次体验到京东的客服踢皮球的热情，27号下单，说好的10月3-5号发货，多次跟客服踢皮球后得知9号才陆续发货，经过我的不懈努力之后，终于踢皮球赢了客服，6号下午发货了?
店大欺客什么的就不说了，不会有下次了，花钱买难受",2021-10-08 18:13:03,3,2,远峰蓝色,256GB,2021-09-27 10:32:33,_***王,11
今天在京东商城又买了13nax，外包装太差，拆开外包装充气防震垫一小片，苹果盒角上己变型，还好机子没事。对外包装失望,2021-11-13 11:10:03,3,2,石墨色,256GB,2021-11-11 00:00:06,飞***世,2
太贵了，不值得买，还是买国货吧,2023-01-04 08:50:51,2,2,远峰蓝色,512GB,2022-12-01 00:09:29,蓝***涛,34
充电器也不给配备，真是小气，还得单独购买，有点伤心啊,2021-11-10 18:37:34,2,4,石墨色,128GB,2021-11-05 00:02:11,神***后,5
货是没问题的，但是购买日期到发货日期共过去了18天。。。太恼火了，这还是抢的。无语。太慢。,2021-10-16 17:14:19,2,2,金色,128GB,2021-09-28 14:43:15,啤***p,18
这个包装太差劲了，从快递柜取来就已经破损了，盒子里面的填充物几乎没有，还是漏了气的填充物，幸好手机没啥问题体,2021-11-26 07:48:42,2,4,远峰蓝色,256GB,2021-11-24 09:36:43,青***1,2
这是我收到的手机，真的好低调，我就不懂你们送的东西还没人家一个口罩包装的精致。？？？,2022-01-19 21:24:31,3,4,远峰蓝色,128GB,2022-01-19 09:31:43,j***l,0
一定要给个差评，不为产品质量，只有营销策略，越来越具有欺骗性，以我对京东的信赖，从不给差评。,2021-12-09 11:35:17,3,2,石墨色,256GB,2021-12-06 17:39:09,j***0,3
一直都相信京东，之前买了好几个手机包装都很好，可是这次的购机太让我失望了，外包装盒挤压变形不说，就连盒子都被其它物品弄湿，一万块钱买的手机感觉太廉价了，不知道手机用了怎么样,2022-05-23 21:16:54,2,2,苍岭绿色,256GB,2022-05-17 19:14:34,u***v,6
手机包装盒变形，封口开了80%，幸好机器没毛病，跟客服反应根本没人搭理。,2021-12-04 18:18:27,3,4,石墨色,256GB,2021-12-02 17:44:18,F***i,2
刚拆看到有小点点、出货的时候不看的吗？ 差评 不给都不行,2022-02-21 13:03:42,2,2,远峰蓝色,128GB,2022-02-20 00:34:59,J***4,1
太重了！！没有去实体体验就下单了！使用起来实在是不方便！,2021-11-27 14:54:11,2,2,石墨色,256GB,2021-11-22 01:00:34,z***i,5
**就是**。直接发过来就这个样子。问客服就说查看没激活就没问题。就这个样子以后怎么再买电子产品。哎。真无语。发货之前不好好检查一下,2022-06-13 16:59:53,2,2,远峰蓝色,256GB,2022-05-25 13:42:08,矿***勒,19
说句实话，真心不行。没信号，打游戏发烫种种都有，真心后悔。配送满分。,2021-09-29 08:21:23,2,2,远峰蓝色,128GB,2021-09-18 10:00:06,f***c,11
配送时效变差了，省内配送花三天时间，催了好几次才配送，万把块钱的手机外包装盒满是油污，很难想象它在配送途中受到了什么待遇，配送员说如果有问题找京东客服。,2022-01-07 18:38:51,2,2,石墨色,256GB,2021-12-31 20:06:08,b***3,7
我想知道，谁说用20W的充电头然后充电手机不烫的，我冲40分钟手机背面特别烫,2021-11-19 21:35:18,3,2,银色,256GB,2021-11-11 09:51:39,j***B,8
左右上角部分软件有返回键的灵敏度特别低！有同样遇到过的吗？是我买到假货了？,2022-02-07 17:20:53,3,2,石墨色,128GB,2022-01-30 12:13:58,j***c,8
中奖了！新机触摸屏失灵卡顿！手机自动自己乱点，感觉被人远程控制！僵尸了！果断换货！,2021-11-28 12:24:41,2,4,远峰蓝色,256GB,2021-11-24 19:51:00,j***o,4
买的有点失望。后摄像头旁边黑孔上面有毛刺，我用手擦了好久，还是擦不到，应该是做工问题。?,2021-12-05 09:10:58,3,4,远峰蓝色,128GB,2021-12-03 13:06:26,j***d,2
大几千的手机，这样运输的话，外包装箱子都扁了，也太不够重视了。,2021-11-09 19:13:40,3,2,远峰蓝色,128GB,2021-11-02 12:00:40,老***钱,7
刷网页听音乐看视频都发热，玩起游戏来发烫了，自营店的东西有问题还是ip13pm有问题，真受不了,2021-11-07 17:39:04,3,2,远峰蓝色,128GB,2021-10-31 20:00:32,n***0,7
Siri 男声喊没反应.，女声喊有反应，客服意思是手机有问题，让我去检修，很不愉快的京东购物体验，我真是醉了,2021-12-13 19:35:13,3,2,远峰蓝色,128GB,2021-12-11 16:24:58,w***3,2
自己花了一万块买了个手机，快递员很不礼貌，而且包装被拆封，所以推了，客服还是很给力的，麻溜,2022-02-08 16:35:22,2,4,远峰蓝色,256GB,2022-01-18 12:32:08,点***点,21
包装真的是太简陋了，一个简易的纸盒加个缓冲塑料袋，小一万的东西，就这么包装，出了事谁的责任呢？回来后孩子还不满意产品，发票也是电子的。给个中评吧,2021-11-19 16:36:52,3,4,远峰蓝色,256GB,2021-11-14 02:14:23,j***a,5
其他不说了，买来的手机居然被贴了一张钢化膜，卧槽，这**是全新的？真想给差评。麻辣**，*****,2022-02-17 11:04:19,3,2,远峰蓝色,256GB,2021-12-17 19:49:58,刀***男,62
"9月底抢到预售，10月6号才货，7号收到。
估计等了10天左右，太煎熬了。第一次买苹果手机?，用了一段时间，手机感觉一般。",2021-11-05 12:36:51,3,4,石墨色,512GB,2021-09-27 10:28:17,幸***户,39
苹果今年的手机质量真差，这样的质检？难怪要送A+，马死落地行！,2021-10-03 22:31:13,2,2,远峰蓝色,256GB,2021-09-21 11:40:09,吴***A,12
