ID,DEWP,Ir,Is,Iws,PRES,TEMP,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_cv,date,hour,Label
15799,8,0,0,78.24,1006.0,21.0,0,0,1,0,2012-04-10,16,56.0
15800,7,0,0,85.39,1006.0,20.0,0,0,1,0,2012-04-10,17,50.0
15801,7,0,0,90.31,1007.0,20.0,0,0,1,0,2012-04-10,18,49.0
15802,13,1,0,92.1,1008.0,15.0,0,0,1,0,2012-04-10,19,38.0
15803,13,2,0,5.81,1010.0,15.0,0,1,0,0,2012-04-10,20,32.0
15804,12,0,0,1.79,1011.0,14.0,1,0,0,0,2012-04-10,21,32.0
15805,11,0,0,1.79,1011.0,13.0,0,1,0,0,2012-04-10,22,51.0
15806,12,0,0,3.58,1012.0,13.0,0,1,0,0,2012-04-10,23,55.0
15807,2,0,0,7.15,1013.0,14.0,1,0,0,0,2012-04-11,0,37.0
15808,-1,0,0,7.15,1014.0,13.0,0,1,0,0,2012-04-11,1,38.0
15809,-4,0,0,8.05,1015.0,13.0,1,0,0,0,2012-04-11,2,13.0
15810,-4,0,0,12.97,1016.0,12.0,1,0,0,0,2012-04-11,3,12.0
15811,-6,0,0,18.78,1017.0,11.0,1,0,0,0,2012-04-11,4,9.0
15812,-7,0,0,5.81,1018.0,9.0,0,1,0,0,2012-04-11,5,6.0
15813,-10,0,0,11.62,1019.0,9.0,0,1,0,0,2012-04-11,6,7.0
15814,-11,0,0,18.77,1020.0,10.0,0,1,0,0,2012-04-11,7,8.0
15815,-10,0,0,24.58,1021.0,12.0,0,1,0,0,2012-04-11,8,10.0
15816,-8,0,0,29.5,1020.0,13.0,0,1,0,0,2012-04-11,9,10.0
15817,-12,0,0,34.42,1020.0,14.0,0,1,0,0,2012-04-11,10,29.0
15818,-13,0,0,39.34,1018.0,16.0,0,1,0,0,2012-04-11,11,15.0
15819,-11,0,0,44.26,1017.0,17.0,0,1,0,0,2012-04-11,12,14.0
15820,-11,0,0,49.18,1016.0,17.0,0,1,0,0,2012-04-11,13,14.0
15821,-11,0,0,56.33,1013.0,19.0,0,1,0,0,2012-04-11,14,14.0
15822,-11,0,0,63.48,1013.0,19.0,0,1,0,0,2012-04-11,15,18.0
15823,-12,0,0,71.53,1012.0,19.0,0,1,0,0,2012-04-11,16,15.0
15824,-13,0,0,78.68,1011.0,19.0,0,1,0,0,2012-04-11,17,9.0
15825,-13,0,0,83.6,1010.0,19.0,0,1,0,0,2012-04-11,18,8.0
15826,-13,0,0,4.92,1010.0,18.0,0,0,1,0,2012-04-11,19,43.0
15827,-5,0,0,12.07,1011.0,16.0,0,0,1,0,2012-04-11,20,22.0
15828,-3,0,0,17.88,1011.0,16.0,0,0,1,0,2012-04-11,21,32.0
15829,-3,0,0,21.9,1011.0,15.0,0,0,1,0,2012-04-11,22,40.0
15830,-2,0,0,25.92,1011.0,15.0,0,0,1,0,2012-04-11,23,39.0
15831,-1,0,0,1.78,1009.0,14.0,0,0,0,1,2012-04-13,0,51.0
15832,1,0,0,2.67,1009.0,12.0,0,0,0,1,2012-04-13,1,56.0
15833,1,0,0,0.89,1009.0,10.0,1,0,0,0,2012-04-13,2,84.0
15834,1,0,0,0.89,1009.0,10.0,0,0,0,1,2012-04-13,3,80.0
15835,2,0,0,1.78,1008.0,8.0,0,0,0,1,2012-04-13,4,77.0
15836,2,0,0,2.67,1008.0,7.0,0,0,0,1,2012-04-13,5,89.0
15837,3,0,0,3.12,1009.0,7.0,0,0,0,1,2012-04-13,6,63.0
15838,4,0,0,4.01,1009.0,12.0,0,0,0,1,2012-04-13,7,90.0
15839,1,0,0,1.79,1010.0,15.0,0,0,1,0,2012-04-13,8,91.0
15840,2,0,0,3.58,1010.0,18.0,0,0,1,0,2012-04-13,9,91.0
15841,2,0,0,5.37,1009.0,21.0,0,0,1,0,2012-04-13,10,86.0
15842,0,0,0,8.5,1009.0,23.0,0,0,1,0,2012-04-13,11,85.0
15843,-1,0,0,13.42,1007.0,26.0,0,0,1,0,2012-04-13,12,58.0
15844,-3,0,0,18.34,1006.0,27.0,0,0,1,0,2012-04-13,13,46.0
15845,-3,0,0,23.26,1005.0,27.0,0,0,1,0,2012-04-13,14,29.0
15846,-3,0,0,30.41,1004.0,26.0,0,0,1,0,2012-04-13,15,25.0
15847,-3,0,0,36.22,1004.0,27.0,0,0,1,0,2012-04-13,16,22.0
15848,-2,0,0,42.03,1004.0,25.0,0,0,1,0,2012-04-13,17,14.0
15849,-1,0,0,49.18,1004.0,24.0,0,0,1,0,2012-04-13,18,22.0
15850,-1,0,0,54.1,1005.0,23.0,0,0,1,0,2012-04-13,19,19.0
15851,0,0,0,57.23,1005.0,19.0,0,0,1,0,2012-04-13,20,20.0
15852,-1,0,0,64.38,1006.0,23.0,0,0,1,0,2012-04-13,21,24.0
15853,0,0,0,71.53,1006.0,22.0,0,0,1,0,2012-04-13,22,34.0
15854,1,0,0,78.68,1006.0,22.0,0,0,1,0,2012-04-13,23,47.0
15855,1,0,0,83.6,1006.0,21.0,0,0,1,0,2012-04-14,0,50.0
15856,1,0,0,85.39,1007.0,18.0,0,0,1,0,2012-04-14,1,44.0
15857,2,0,0,87.18,1007.0,17.0,0,0,1,0,2012-04-14,2,56.0
15858,3,0,0,0.89,1007.0,12.0,0,0,0,1,2012-04-14,3,56.0
15859,3,0,0,1.34,1007.0,11.0,0,0,0,1,2012-04-14,4,63.0
15860,2,0,0,1.79,1007.0,8.0,0,1,0,0,2012-04-14,5,72.0
15861,4,0,0,0.45,1008.0,10.0,0,0,0,1,2012-04-14,6,76.0
15862,6,0,0,0.9,1008.0,13.0,0,0,0,1,2012-04-14,7,92.0
15863,4,0,0,0.89,1008.0,18.0,0,0,1,0,2012-04-14,8,101.0
15864,4,0,0,0.89,1008.0,21.0,0,0,0,1,2012-04-14,9,112.0
15865,4,0,0,3.13,1007.0,23.0,0,0,1,0,2012-04-14,10,111.0
15866,0,0,0,6.26,1007.0,26.0,0,0,1,0,2012-04-14,11,89.0
15867,-3,0,0,10.28,1006.0,28.0,0,0,1,0,2012-04-14,12,51.0
15868,-5,0,0,14.3,1005.0,28.0,0,0,1,0,2012-04-14,13,49.0
15869,-6,0,0,20.11,1004.0,30.0,0,0,1,0,2012-04-14,14,29.0
15870,-6,0,0,25.92,1002.0,30.0,0,0,1,0,2012-04-14,15,34.0
15871,-5,0,0,33.97,1002.0,29.0,0,0,1,0,2012-04-14,16,36.0
15872,-5,0,0,41.12,1002.0,28.0,0,0,1,0,2012-04-14,17,31.0
15873,-5,0,0,50.06,1002.0,27.0,0,0,1,0,2012-04-14,18,22.0
15874,-3,0,0,55.87,1003.0,25.0,0,0,1,0,2012-04-14,19,22.0
15875,-2,0,0,60.79,1003.0,24.0,0,0,1,0,2012-04-14,20,34.0
15876,0,0,0,66.6,1003.0,24.0,0,0,1,0,2012-04-14,21,51.0
15877,1,0,0,71.52,1003.0,22.0,0,0,1,0,2012-04-14,22,63.0
15878,2,0,0,76.44,1003.0,20.0,0,0,1,0,2012-04-14,23,69.0
15879,4,0,0,81.36,1003.0,19.0,0,0,1,0,2012-04-15,0,79.0
15880,5,0,0,83.15,1004.0,18.0,0,0,1,0,2012-04-15,1,86.0
15881,6,0,0,84.94,1004.0,17.0,0,0,1,0,2012-04-15,2,84.0
15882,6,0,0,86.73,1004.0,16.0,0,0,1,0,2012-04-15,3,80.0
15883,7,0,0,1.79,1005.0,14.0,1,0,0,0,2012-04-15,4,83.0
15884,8,0,0,1.79,1005.0,14.0,0,0,1,0,2012-04-15,5,106.0
15885,7,0,0,0.89,1005.0,11.0,1,0,0,0,2012-04-15,6,114.0
15886,9,0,0,1.78,1006.0,14.0,1,0,0,0,2012-04-15,7,119.0
15887,9,0,0,3.57,1007.0,18.0,1,0,0,0,2012-04-15,8,139.0
15888,3,0,0,7.59,1008.0,20.0,1,0,0,0,2012-04-15,9,112.0
15889,1,0,0,11.61,1008.0,22.0,1,0,0,0,2012-04-15,10,84.0
15890,-3,0,0,17.42,1008.0,25.0,1,0,0,0,2012-04-15,11,52.0
15891,-3,0,0,22.34,1008.0,24.0,1,0,0,0,2012-04-15,12,35.0
15892,-3,0,0,25.47,1008.0,26.0,1,0,0,0,2012-04-15,13,29.0
15893,-3,0,0,4.02,1007.0,27.0,0,0,0,1,2012-04-15,14,27.0
15894,6,0,0,4.92,1007.0,26.0,0,0,1,0,2012-04-15,15,28.0
15895,6,0,0,10.73,1007.0,23.0,0,0,1,0,2012-04-15,16,24.0
15896,5,0,0,15.65,1009.0,22.0,0,0,1,0,2012-04-15,17,16.0
15897,4,0,0,20.57,1009.0,21.0,0,0,1,0,2012-04-15,18,115.0
15898,4,0,0,25.49,1011.0,19.0,0,0,1,0,2012-04-15,19,93.0
15899,4,0,0,30.41,1013.0,17.0,0,0,1,0,2012-04-15,20,75.0
15900,3,0,0,34.43,1015.0,15.0,0,0,1,0,2012-04-15,21,66.0
15901,3,0,0,38.45,1016.0,15.0,0,0,1,0,2012-04-15,22,68.0
15902,2,0,0,41.58,1017.0,14.0,0,0,1,0,2012-04-15,23,73.0
15903,1,0,0,45.6,1017.0,14.0,0,0,1,0,2012-04-16,0,56.0
15904,0,0,0,47.39,1018.0,13.0,0,0,1,0,2012-04-16,1,60.0
15905,0,0,0,0.89,1018.0,11.0,0,0,0,1,2012-04-16,2,20.0
15906,1,0,0,1.79,1019.0,10.0,0,1,0,0,2012-04-16,3,9.0
15907,2,0,0,4.92,1019.0,8.0,0,1,0,0,2012-04-16,4,8.0
15908,2,0,0,0.45,1019.0,7.0,0,0,0,1,2012-04-16,5,7.0
15909,2,0,0,1.34,1020.0,7.0,0,0,0,1,2012-04-16,6,22.0
15910,1,0,0,1.79,1020.0,12.0,0,1,0,0,2012-04-16,7,17.0
15911,-7,0,0,0.89,1021.0,16.0,0,0,0,1,2012-04-16,8,15.0
15912,-12,0,0,1.78,1021.0,18.0,0,0,0,1,2012-04-16,9,22.0
15913,-12,0,0,3.13,1021.0,18.0,0,1,0,0,2012-04-16,10,22.0
15914,-11,0,0,0.89,1020.0,20.0,0,0,0,1,2012-04-16,11,22.0
15915,-10,0,0,2.68,1019.0,20.0,0,0,0,1,2012-04-16,12,21.0
15916,-9,0,0,5.81,1017.0,21.0,0,0,0,1,2012-04-16,13,23.0
15917,-10,0,0,1.79,1016.0,21.0,0,0,1,0,2012-04-16,14,23.0
15918,-10,0,0,7.6,1014.0,22.0,0,0,1,0,2012-04-16,15,23.0
15919,-10,0,0,12.52,1013.0,21.0,0,0,1,0,2012-04-16,16,40.0
15920,-7,0,0,19.67,1013.0,21.0,0,0,1,0,2012-04-16,17,47.0
15921,-4,0,0,26.82,1013.0,20.0,0,0,1,0,2012-04-16,18,38.0
15922,-3,0,0,31.74,1013.0,19.0,0,0,1,0,2012-04-16,19,48.0
15923,-2,0,0,34.87,1014.0,17.0,0,0,1,0,2012-04-16,20,56.0
15924,-1,0,0,38.89,1014.0,16.0,0,0,1,0,2012-04-16,21,56.0
15925,0,0,0,42.02,1014.0,15.0,0,0,1,0,2012-04-16,22,63.0
15926,0,0,0,46.04,1014.0,15.0,0,0,1,0,2012-04-16,23,61.0
15927,1,0,0,50.06,1013.0,15.0,0,0,1,0,2012-04-17,0,70.0
15928,2,0,0,54.08,1013.0,13.0,0,0,1,0,2012-04-17,1,64.0
15929,2,0,0,58.1,1013.0,12.0,0,0,1,0,2012-04-17,2,73.0
15930,2,0,0,62.12,1012.0,12.0,0,0,1,0,2012-04-17,3,80.0
15931,3,0,0,65.25,1012.0,11.0,0,0,1,0,2012-04-17,4,86.0
15932,3,0,0,67.04,1012.0,10.0,0,0,1,0,2012-04-17,5,90.0
15933,3,0,0,68.83,1012.0,10.0,0,0,1,0,2012-04-17,6,90.0
15934,3,0,0,71.96,1012.0,11.0,0,0,1,0,2012-04-17,7,95.0
15935,3,0,0,73.75,1012.0,13.0,0,0,1,0,2012-04-17,8,101.0
15936,3,0,0,75.54,1012.0,16.0,0,0,1,0,2012-04-17,9,108.0
15937,4,0,0,1.79,1011.0,17.0,1,0,0,0,2012-04-17,10,130.0
15938,4,0,0,1.79,1010.0,20.0,0,0,1,0,2012-04-17,11,127.0
15939,4,0,0,5.81,1009.0,21.0,0,0,1,0,2012-04-17,12,128.0
15940,4,0,0,8.94,1007.0,23.0,0,0,1,0,2012-04-17,13,138.0
15941,5,0,0,12.96,1005.0,25.0,0,0,1,0,2012-04-17,14,121.0
15942,5,0,0,17.88,1005.0,26.0,0,0,1,0,2012-04-17,15,235.0
15943,4,0,0,23.69,1004.0,25.0,0,0,1,0,2012-04-17,16,168.0
15944,4,0,0,29.5,1004.0,25.0,0,0,1,0,2012-04-17,17,136.0
15945,6,0,0,34.42,1004.0,24.0,0,0,1,0,2012-04-17,18,163.0
15946,8,0,0,40.23,1004.0,24.0,0,0,1,0,2012-04-17,19,184.0
15947,10,0,0,45.15,1005.0,23.0,0,0,1,0,2012-04-17,20,164.0
15948,10,0,0,50.07,1006.0,22.0,0,0,1,0,2012-04-17,21,127.0
15949,11,0,0,54.09,1006.0,20.0,0,0,1,0,2012-04-17,22,116.0
15950,11,0,0,59.01,1006.0,20.0,0,0,1,0,2012-04-17,23,108.0
15951,11,0,0,63.03,1006.0,19.0,0,0,1,0,2012-04-18,0,105.0
15952,12,0,0,67.05,1006.0,18.0,0,0,1,0,2012-04-18,1,113.0
15953,12,0,0,70.18,1006.0,18.0,0,0,1,0,2012-04-18,2,121.0
15954,12,0,0,71.97,1006.0,17.0,0,0,1,0,2012-04-18,3,136.0
15955,13,0,0,75.1,1006.0,16.0,0,0,1,0,2012-04-18,4,138.0
15956,13,0,0,78.23,1007.0,15.0,0,0,1,0,2012-04-18,5,140.0
15957,13,0,0,81.36,1007.0,16.0,0,0,1,0,2012-04-18,6,141.0
15958,12,0,0,84.49,1008.0,17.0,0,0,1,0,2012-04-18,7,140.0
15959,12,0,0,87.62,1008.0,17.0,0,0,1,0,2012-04-18,8,144.0
15960,12,0,0,90.75,1009.0,18.0,0,0,1,0,2012-04-18,9,142.0
15961,11,0,0,93.88,1009.0,18.0,0,0,1,0,2012-04-18,10,145.0
15962,11,0,0,97.01,1009.0,19.0,0,0,1,0,2012-04-18,11,155.0
15963,11,0,0,100.14,1009.0,19.0,0,0,1,0,2012-04-18,12,160.0
15964,12,0,0,103.27,1008.0,20.0,0,0,1,0,2012-04-18,13,174.0
15965,12,0,0,106.4,1008.0,20.0,0,0,1,0,2012-04-18,14,178.0
15966,12,0,0,108.19,1007.0,21.0,0,0,1,0,2012-04-18,15,202.0
15967,12,0,0,109.98,1007.0,22.0,0,0,1,0,2012-04-18,16,213.0
15968,12,0,0,0.89,1007.0,22.0,0,0,0,1,2012-04-18,17,222.0
15969,12,0,0,4.92,1007.0,20.0,0,1,0,0,2012-04-18,18,219.0
15970,12,0,0,1.79,1008.0,18.0,1,0,0,0,2012-04-18,19,221.0
15971,12,0,0,0.89,1008.0,17.0,0,0,0,1,2012-04-18,20,225.0
15972,13,2,0,4.92,1010.0,18.0,0,0,1,0,2012-04-18,21,229.0
15973,14,3,0,8.05,1011.0,15.0,0,0,1,0,2012-04-18,22,73.0
15974,13,4,0,11.18,1012.0,15.0,0,0,1,0,2012-04-18,23,51.0
15975,10,0,0,3.58,1014.0,14.0,0,1,0,0,2012-04-20,0,164.0
15976,10,0,0,4.47,1014.0,14.0,0,1,0,0,2012-04-20,1,170.0
15977,11,0,0,5.36,1014.0,14.0,0,1,0,0,2012-04-20,2,174.0
15978,11,0,0,0.89,1014.0,15.0,1,0,0,0,2012-04-20,3,169.0
15979,12,0,0,0.89,1014.0,14.0,0,0,0,1,2012-04-20,4,183.0
15980,11,0,0,1.78,1015.0,14.0,0,0,0,1,2012-04-20,5,176.0
15981,12,0,0,2.67,1015.0,14.0,0,0,0,1,2012-04-20,6,183.0
15982,13,0,0,0.89,1016.0,15.0,0,0,1,0,2012-04-20,7,185.0
15983,13,0,0,2.68,1016.0,15.0,0,0,1,0,2012-04-20,8,149.0
15984,13,0,0,6.7,1017.0,16.0,0,0,1,0,2012-04-20,9,143.0
15985,13,0,0,10.72,1017.0,15.0,0,0,1,0,2012-04-20,10,157.0
15986,13,0,0,14.74,1017.0,14.0,0,0,1,0,2012-04-20,11,172.0
15987,12,0,0,20.55,1017.0,14.0,0,0,1,0,2012-04-20,12,194.0
15988,11,0,0,25.47,1017.0,13.0,0,0,1,0,2012-04-20,13,205.0
15989,11,0,0,29.49,1017.0,12.0,0,0,1,0,2012-04-20,14,177.0
15990,11,0,0,34.41,1017.0,12.0,0,0,1,0,2012-04-20,15,149.0
15991,11,0,0,37.54,1017.0,12.0,0,0,1,0,2012-04-20,16,90.0
15992,11,1,0,43.35,1017.0,12.0,0,0,1,0,2012-04-20,17,65.0
15993,11,0,0,46.48,1017.0,12.0,0,0,1,0,2012-04-20,18,89.0
15994,12,1,0,48.27,1017.0,12.0,0,0,1,0,2012-04-20,19,110.0
15995,12,2,0,0.89,1018.0,12.0,0,0,0,1,2012-04-20,20,118.0
15996,12,3,0,1.79,1018.0,12.0,1,0,0,0,2012-04-20,21,98.0
15997,12,4,0,1.79,1018.0,12.0,0,0,1,0,2012-04-20,22,82.0
15998,12,5,0,5.81,1017.0,12.0,0,0,1,0,2012-04-20,23,100.0
15999,12,6,0,0.89,1017.0,12.0,0,0,0,1,2012-04-21,0,129.0
16000,12,0,0,1.79,1016.0,13.0,0,0,1,0,2012-04-21,1,142.0
16001,11,0,0,3.58,1015.0,12.0,0,0,1,0,2012-04-21,2,148.0
16002,11,0,0,4.47,1014.0,12.0,0,0,1,0,2012-04-21,3,151.0
16003,11,0,0,5.36,1013.0,12.0,0,0,1,0,2012-04-21,4,147.0
16004,10,0,0,7.15,1013.0,11.0,0,0,1,0,2012-04-21,5,167.0
16005,10,0,0,10.28,1013.0,11.0,0,0,1,0,2012-04-21,6,185.0
16006,10,0,0,14.3,1013.0,12.0,0,0,1,0,2012-04-21,7,184.0
16007,10,0,0,18.32,1013.0,12.0,0,0,1,0,2012-04-21,8,154.0
16008,10,0,0,20.11,1013.0,13.0,0,0,1,0,2012-04-21,9,155.0
16009,10,0,0,21.9,1013.0,13.0,0,0,1,0,2012-04-21,10,168.0
16010,9,0,0,0.89,1013.0,13.0,0,0,0,1,2012-04-21,11,155.0
16011,10,0,0,1.78,1011.0,13.0,0,0,0,1,2012-04-21,12,181.0
16012,11,0,0,2.67,1011.0,14.0,0,0,0,1,2012-04-21,13,206.0
16013,11,0,0,1.79,1010.0,14.0,1,0,0,0,2012-04-21,14,202.0
16014,11,0,0,0.89,1009.0,16.0,0,0,0,1,2012-04-21,15,185.0
16015,11,0,0,1.78,1008.0,16.0,0,0,0,1,2012-04-21,16,156.0
16016,11,0,0,1.79,1007.0,16.0,0,0,1,0,2012-04-21,17,149.0
16017,11,0,0,3.58,1007.0,16.0,0,0,1,0,2012-04-21,18,159.0
16018,11,0,0,5.37,1007.0,15.0,0,0,1,0,2012-04-21,19,185.0
16019,11,0,0,9.39,1007.0,14.0,0,0,1,0,2012-04-21,20,200.0
16020,11,0,0,12.52,1008.0,14.0,0,0,1,0,2012-04-21,21,192.0
16021,11,0,0,14.31,1007.0,14.0,0,0,1,0,2012-04-21,22,161.0
16022,10,0,0,16.1,1007.0,14.0,0,0,1,0,2012-04-21,23,147.0
16023,11,0,0,1.79,1007.0,14.0,0,0,0,1,2012-04-22,0,150.0
16024,11,0,0,0.89,1006.0,13.0,0,0,1,0,2012-04-22,1,157.0
16025,11,0,0,0.89,1006.0,13.0,0,0,0,1,2012-04-22,2,143.0
16026,11,0,0,1.79,1005.0,13.0,0,0,1,0,2012-04-22,3,131.0
16027,10,0,0,4.92,1004.0,13.0,0,0,1,0,2012-04-22,4,116.0
16028,9,0,0,6.71,1004.0,13.0,0,0,1,0,2012-04-22,5,115.0
16029,8,0,0,8.5,1004.0,13.0,0,0,1,0,2012-04-22,6,116.0
16030,8,0,0,10.29,1005.0,13.0,0,0,1,0,2012-04-22,7,113.0
16031,9,0,0,12.08,1005.0,13.0,0,0,1,0,2012-04-22,8,115.0
16032,10,0,0,13.87,1005.0,14.0,0,0,1,0,2012-04-22,9,132.0
16033,10,0,0,0.89,1005.0,16.0,0,0,0,1,2012-04-22,10,144.0
16034,10,0,0,1.78,1004.0,18.0,0,0,0,1,2012-04-22,11,160.0
16035,11,0,0,1.79,1003.0,19.0,0,0,1,0,2012-04-22,12,167.0
16036,11,0,0,3.58,1003.0,20.0,0,0,1,0,2012-04-22,13,167.0
16037,11,0,0,3.13,1002.0,21.0,0,0,0,1,2012-04-22,14,162.0
16038,12,0,0,3.13,1001.0,22.0,0,0,1,0,2012-04-22,15,172.0
16039,12,0,0,6.26,1001.0,22.0,0,0,1,0,2012-04-22,16,160.0
16040,13,0,0,9.39,1001.0,22.0,0,0,1,0,2012-04-22,17,195.0
16041,13,0,0,11.18,1001.0,20.0,0,0,1,0,2012-04-22,18,201.0
16042,13,0,0,12.07,1001.0,18.0,0,0,1,0,2012-04-22,19,216.0
16043,14,0,0,12.96,1002.0,17.0,0,0,1,0,2012-04-22,20,235.0
16044,14,0,0,16.09,1003.0,18.0,0,0,1,0,2012-04-22,21,247.0
16045,13,0,0,19.22,1003.0,17.0,0,0,1,0,2012-04-22,22,257.0
16046,13,0,0,22.35,1003.0,17.0,0,0,1,0,2012-04-22,23,245.0
16047,13,0,0,25.48,1004.0,16.0,0,0,1,0,2012-04-23,0,217.0
16048,13,0,0,29.5,1004.0,16.0,0,0,1,0,2012-04-23,1,199.0
16049,12,0,0,0.89,1004.0,16.0,0,0,0,1,2012-04-23,2,203.0
16050,13,0,0,1.79,1003.0,16.0,0,0,1,0,2012-04-23,3,191.0
16051,12,0,0,4.92,1003.0,16.0,0,0,1,0,2012-04-23,4,188.0
16052,12,0,0,6.71,1003.0,16.0,0,0,1,0,2012-04-23,5,190.0
16053,12,0,0,8.5,1003.0,16.0,0,0,1,0,2012-04-23,6,222.0
16054,12,0,0,11.63,1004.0,16.0,0,0,1,0,2012-04-23,7,235.0
16055,13,0,0,13.42,1004.0,17.0,0,0,1,0,2012-04-23,8,230.0
16056,13,0,0,0.89,1004.0,17.0,0,0,0,1,2012-04-23,9,248.0
16057,13,0,0,1.79,1004.0,18.0,0,0,1,0,2012-04-23,10,258.0
16058,14,0,0,4.92,1004.0,19.0,0,0,1,0,2012-04-23,11,266.0
16059,14,0,0,8.05,1003.0,20.0,0,0,1,0,2012-04-23,12,281.0
16060,15,0,0,9.84,1003.0,21.0,0,0,1,0,2012-04-23,13,279.0
16061,15,0,0,0.89,1002.0,23.0,0,0,0,1,2012-04-23,14,278.0
16062,16,0,0,1.79,1002.0,24.0,0,0,1,0,2012-04-23,15,268.0
16063,16,0,0,3.58,1001.0,24.0,0,0,1,0,2012-04-23,16,272.0
16064,16,0,0,0.89,1001.0,24.0,0,0,0,1,2012-04-23,17,277.0
16065,15,0,0,4.02,1001.0,22.0,0,1,0,0,2012-04-23,18,280.0
16066,15,0,0,7.15,1001.0,21.0,0,1,0,0,2012-04-23,19,288.0
16067,15,0,0,0.89,1001.0,19.0,0,0,0,1,2012-04-23,20,303.0
16068,14,0,0,3.13,1002.0,20.0,0,1,0,0,2012-04-23,21,298.0
16069,15,0,0,1.79,1002.0,18.0,0,0,1,0,2012-04-23,22,307.0
16070,15,0,0,5.81,1003.0,20.0,0,0,1,0,2012-04-23,23,268.0
16071,14,0,0,8.94,1004.0,19.0,0,0,1,0,2012-04-24,0,157.0
16072,14,0,0,10.73,1003.0,18.0,0,0,1,0,2012-04-24,1,183.0
16073,14,0,0,0.89,1003.0,17.0,0,0,0,1,2012-04-24,2,208.0
16074,14,0,0,1.79,1003.0,16.0,0,0,1,0,2012-04-24,3,207.0
16075,14,0,0,3.58,1002.0,16.0,0,0,1,0,2012-04-24,4,195.0
16076,13,0,0,1.79,1003.0,16.0,0,1,0,0,2012-04-24,5,174.0
16077,14,1,0,3.58,1004.0,16.0,0,1,0,0,2012-04-24,6,173.0
16078,13,2,0,0.89,1004.0,17.0,0,0,0,1,2012-04-24,7,179.0
16079,14,3,0,3.13,1004.0,17.0,0,1,0,0,2012-04-24,8,187.0
16080,15,4,0,4.92,1006.0,16.0,0,0,1,0,2012-04-24,9,132.0
16081,16,5,0,5.81,1005.0,16.0,0,1,0,0,2012-04-24,10,60.0
16082,16,6,0,9.83,1006.0,17.0,0,1,0,0,2012-04-24,11,40.0
16083,15,7,0,18.77,1006.0,16.0,0,1,0,0,2012-04-24,12,34.0
16084,15,8,0,23.69,1006.0,15.0,0,1,0,0,2012-04-24,13,44.0
16085,15,9,0,27.71,1007.0,16.0,0,1,0,0,2012-04-24,14,48.0
16086,14,10,0,33.52,1006.0,15.0,0,1,0,0,2012-04-24,15,37.0
16087,13,11,0,39.33,1006.0,14.0,0,1,0,0,2012-04-24,16,38.0
16088,13,12,0,44.25,1006.0,14.0,0,1,0,0,2012-04-24,17,35.0
16089,13,13,0,50.06,1006.0,14.0,0,1,0,0,2012-04-24,18,45.0
16090,13,0,0,54.98,1007.0,14.0,0,1,0,0,2012-04-24,19,41.0
16091,13,0,0,58.11,1008.0,14.0,0,1,0,0,2012-04-24,20,43.0
16092,12,0,0,61.24,1009.0,14.0,0,1,0,0,2012-04-24,21,46.0
16093,12,0,0,66.16,1008.0,14.0,0,1,0,0,2012-04-24,22,29.0
16094,10,0,0,70.18,1008.0,13.0,0,1,0,0,2012-04-24,23,14.0
16095,8,0,0,74.2,1007.0,13.0,0,1,0,0,2012-04-25,0,13.0
16096,6,0,0,77.33,1007.0,11.0,0,1,0,0,2012-04-25,1,11.0
16097,2,0,0,81.35,1006.0,12.0,0,1,0,0,2012-04-25,2,9.0
16098,1,0,0,87.16,1007.0,11.0,0,1,0,0,2012-04-25,3,9.0
16099,0,0,0,91.18,1007.0,9.0,0,1,0,0,2012-04-25,4,12.0
16100,-1,0,0,95.2,1008.0,8.0,0,1,0,0,2012-04-25,5,11.0
16101,-1,0,0,98.33,1008.0,8.0,0,1,0,0,2012-04-25,6,11.0
16102,-3,0,0,103.25,1008.0,14.0,0,1,0,0,2012-04-25,7,11.0
16103,-2,0,0,108.17,1009.0,16.0,0,1,0,0,2012-04-25,8,10.0
16104,-4,0,0,113.09,1009.0,17.0,0,1,0,0,2012-04-25,9,11.0
16105,-5,0,0,118.9,1009.0,18.0,0,1,0,0,2012-04-25,10,18.0
16106,-8,0,0,126.05,1009.0,18.0,0,1,0,0,2012-04-25,11,16.0
16107,-8,0,0,135.88,1008.0,19.0,0,1,0,0,2012-04-25,12,15.0
16108,-9,0,0,145.71,1008.0,20.0,0,1,0,0,2012-04-25,13,17.0
16109,-8,0,0,155.54,1007.0,20.0,0,1,0,0,2012-04-25,14,13.0
16110,-8,0,0,165.37,1007.0,20.0,0,1,0,0,2012-04-25,15,15.0
16111,-8,0,0,174.31,1007.0,20.0,0,1,0,0,2012-04-25,16,12.0
16112,-8,0,0,183.25,1007.0,19.0,0,1,0,0,2012-04-25,17,11.0
16113,-8,0,0,191.3,1007.0,17.0,0,1,0,0,2012-04-25,18,8.0
16114,-6,0,0,196.22,1008.0,16.0,0,1,0,0,2012-04-25,19,4.0
16115,-7,0,0,198.01,1008.0,13.0,0,1,0,0,2012-04-25,20,6.0
16116,0,0,0,0.89,1009.0,10.0,0,0,0,1,2012-04-25,21,37.0
16117,3,0,0,1.78,1008.0,9.0,0,0,0,1,2012-04-25,22,69.0
16118,0,0,0,2.67,1008.0,9.0,0,0,0,1,2012-04-25,23,120.0
16119,8,0,0,1.78,997.0,14.0,0,0,0,1,2012-04-27,0,143.0
16120,10,0,0,3.13,995.0,16.0,0,0,1,0,2012-04-27,1,152.0
