uid,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,y
3971,60,27,122.32705,0,76.44,40.5,1,70.98,8,17,1,93,1,9,3,5,-1,165,1,58,1
3972,1,1,119.9689268,0,43.9172768,33.2616567,1,7.116115106,1,0,1,0,1,1,1,2,-1,36,1,30.74299591,0
3973,1,18,119.119,0,122.81,10.11,1,48.72,9,33,1,0,1,12,2,4,1.03,126,8,128,1
3974,1,15,120.16502,8,79.49,51.24,1,138.61,12,44,93,0,1,7,20,11,85.15,49,24,100,0
3975,1,1,118.7515121,8,31.12929518,20.22880537,1,35.89916974,1,52,1,0,1,8,124,1,157.6904984,60,6,35.10706248,1
3976,0,0,117.27562,0,84.07,25.43,1,97.16,19,1,1,0,1,27,75,0,-1,33,5,109,1
3977,0,0,118.61119,117,35.06,9.78,3,19.94,2,36,1,0,125,7,1,0,122.25,39,5,45,1
3978,2,16,-1,0,135.6,43.01,13,65.28,7,7,1,0,1,39,33,5,12.42,261,1,52,1
3979,0,0,113.02431,0,30.25,32.21,44,0,4,12,1,133,1,13,1,0,6.78,28,1,38,1
3980,0,0,118.7609,0,21.06,13.61,1,0,1,10,1,0,1,2,21,0,-1,26,1,6,1
3981,42,37,113.41933,8,51.92,30.57,1,0,1,8,1,147,1,28,17,48,154.08,136,6,36,1
3982,0,0,-1,0,22.73,4.57,1,0,1,152,1,0,1,1,19,0,-1,10,1,13,1
3983,0,0,119.119,21,78.45,14.65,1,97.25,152,6,144,137,1,12,15,0,142.79,277,1,75,0
3984,168,177,119.64901,5,80.34,32.24,1,13.12,1,9,1,0,1,5,30,25,4.1,71,5,69,1
3985,12,120,120.61312,0,43.71,3.78,1,34.06,3,77,1,0,1,1,20,24,-1,7,1,53,0
3986,1,28,118.926,15,38.26,74.95,1,18.76,1,110,1,0,1,2,18,7,17.19,21,40,47,1
3987,1,0,-1,0,165.9134702,3.444902396,1,0.629408706,1,1,1,0,1,4,2,0,-1,155,2,137.3920216,0
3988,0,0,-1,1,25.75,0,1,1.74,1,0,1,0,1,1,13,0,23.02,14,1,18,1
3989,1,0,-1,0,86.81688731,31.33347868,1,0.986264147,1,1,1,0,1,7,1,0,0.51776017,106,1,95.85092704,0
3990,1,48,-1,1,64.9,10.21,1,8.36,8,206,1,75,1,5,7,7,112.05,168,2,24,1
3991,1,1,122.32705,20,79.76,2.98,1,31.5,1,26,1,0,1,4,1,1,43.79,101,2,68,1
3992,1,8,-1,0,88.54,2.32,1,13.5,1,93,1,0,1,3,54,4,-1,79,1,89,1
3993,156,170,104.07555,4,47.99,34.99,1,53.7,13,69,1,0,1,2,85,76,80.84,19,11,60,0
3994,0,0,-1,4,28.29,18.66,5,0,1,53,1,0,1,24,0,0,7.97,15,1,22,0
3995,0,0,113.5651799,0,45.56991134,62.91812407,1,263.7198817,1,13,1,0,1,7,6,0,0.015180914,86,6,20.28946265,0
3996,0,0,111.9499,0,55.74,59.4,1,0.19,1,54,1,0,1,4,39,0,-1,60,2,56,1
3997,0,0,-1,20,78.2,22.48,1,5.73,5,62,1,0,1,14,182,0,22.35,180,3,34,1
3998,1,6,120.64772,8,103.29,21.65,1,15.16,4,1,1,0,1,36,54,4,62.55,161,6,87,1
3999,8,61,121.47262,22,72.56,51.5,1,72.14,1,25,1,0,1,17,72,2,21.66,40,41,80,1
4000,1,1,113.11061,7,58.19096692,51.47044479,1,57.23488992,1,1,1,0,1,2,20,1,61.49612661,30,2,58.89674787,1
4001,1,0,124.4633663,4,104.7941596,33.75445307,1,27.76979282,2,13,1,0,1,18,1,12,87.16552116,44,2,112.4290041,0
4002,0,0,113.1870764,0,20.81983323,46.32602654,1,0,1,0,1,0,1,2,1,0,10.6267569,19,3,12.05193541,0
4003,1,16,109.14711,0,106.47,10.79,1,20,3,9,1,0,1,24,3,12,0.05,67,7,87,1
4004,0,0,126.62252,5,42.48,0,1,7.55,2,11,1,0,1,2,18,0,47.88,26,3,21,1
4005,0,0,-1,0,34.89,30.62,3,0,3,25,1,0,1,4,25,0,2.9,13,1,26,1
4006,2,11,115.48022,0,139.48,9.6,8,0,45,51,1,0,1,3,10,9,7.35,78,1,148,1
4007,0,0,113.41933,11,65.65,48.74,1,0,1,8,1,0,1,22,11,0,66.07,62,4,87,1
4008,0,0,-1,0,40.9,34.41,1,0.25,1,22,1,0,1,2,65,0,-1,35,12,40,1
4009,36,8,110.34331,0,48.86,17.72,1,0,3,13,1,0,1,32,7,4,5.63,24,9,34,1
4010,0,0,-1,0,224.03,41.75,1,17.44,8,35,109,0,1,10,20,0,-1,145,12,218,1
4011,1,1,-1,0,74.65666344,17.66473212,1,90.99595959,1,74,1,0,1,4,11,1,64.02701758,12,1,76.14386264,0
4012,135,97,114.05388,0,132.44,39.38,102,0,31,21,1,146,1,42,10,10,141.35,196,14,183,1
4013,1,20,112.4616,5,257.95,5.19,1,86.79,4,1,1,0,1,42,29,18,8.04,122,1,147,1
4014,1,3,104.72651,110,25.79,65.41,1,6.46,1,24,1,0,1,13,2,4,157.83,28,6,21,1
4015,0,0,121.47262,0,65.73,40.68,1,24.09,15,11,1,0,1,39,1,0,33.2,51,12,30,1
4016,175,311,119.64901,174,216.51,23.02,73,0,4,5,1,160,1,28,20,69,184.37,175,7,290,1
4017,17,10,108.9356,8,40.66,45.56,1,0.72,1,0,1,0,1,1,37,5,7.09,12,2,45,0
4018,0,0,-1,10,140.86,44.88,1,0,1,9,1,0,1,7,19,0,9.4,392,1,35,1
4019,0,0,-1,15,104.83,83.18,1,0.55,7,116,23,0,1,10,6,0,47.59,217,7,89,1
4020,0,0,114.37131,0,20.69,64.66,1,0,1,1,1,0,1,10,172,0,0.02,23,4,19,1
4021,128,64,-1,10,28.72,9.61,1,46.3,1,1,1,0,1,7,64,9,9.03,16,1,23,1
4022,234,167,104.07555,6,136.64,15.51,50,222.07,3,13,1,0,1,15,26,49,73.74,92,12,152,0
4023,1,0,118.7056724,0,140.3432066,27.69309062,1,73.45035302,1,1,1,0,1,6,9,0,87.9316658,26,8,221.5962559,0
4024,1,1,-1,0,39.22,28.4,10,22.12,1,49,72,0,1,2,68,1,9.04,24,2,39,1
4025,0,1,113.1966486,10,39.777276,36.43940757,1,24.29328274,1,0,1,0,1,15,0,0,23.01180647,30,3,51.43812303,0
4026,1,3,-1,6,30.74,55.56,1,3.61,3,0,1,0,1,1,41,7,5.26,156,5,20,1
4027,0,0,121.57652,18,17.16,11,9,2.29,1,154,1,0,1,2,4,0,65.55,49,1,19,1
4028,2,21,123.89436,39,48.85,27.81,1,111.04,1,4,1,0,1,22,4,16,87,28,16,60,1
4029,10,23,119.119,7,107.7,30.51,1,0,3,57,1,0,1,10,32,2,5.4,124,8,92,1
4030,0,0,104.07555,4,101.64,38.7,1,47.67,7,55,1,0,1,17,40,0,36.99,101,14,109,1
4031,118,158,119.119,128,49.83,10.29,17,11.02,82,11,1,0,1,48,15,8,204.69,80,2,79,1
4032,0,0,-1,0,152.8778443,45.20965486,1,0.6398337,1,3,1,0,1,2,2,0,5.662689051,106,1,126.2306245,0
4033,1,0,116.4179484,0,89.31276947,50.41481811,1,24.49540808,1,19,1,0,1,3,1,0,0.567227432,37,2,36.46218055,0
4034,0,0,116.67552,33,27.78,20.6,1,0,2,29,1,0,1,3,7,0,32.58,15,6,27,1
4035,0,0,118.926,0,67.28,1.78,1,29.45,1,6,1,0,1,8,1,0,-1,154,1,18,1
4036,1,16,114.39762,33,57.76,10.64,1,7.21,5,12,1,0,1,8,43,70,234.19,18,9,59,1
4037,1,3,120.74922,0,76.37,0,4,0,2,26,1,0,1,2,47,8,2.61,26,5,65,1
4038,0,0,111.53714,0,50.53,15.12,44,0,1,90,1,0,1,7,66,0,43.81,10,3,59,1
4039,1,0,114.9882248,0,87.16680356,29.7308871,1,20.05301227,1,1,1,0,1,10,3,0,18.38786167,125,13,96.10679886,0
4040,1,1,-1,0,85.77207928,45.66043992,1,0,1,0,1,0,1,3,48,5,63.10516601,22,4,18.07408176,0
4041,0,0,104.07555,0,38.04,40.45,40,60.93,5,38,91,0,1,11,1,0,39.51,22,3,38,1
4042,1,1,126.56577,0,63.44,30.25,1,3.26,5,8,1,0,1,11,85,1,-1,27,5,38,1
4043,11,44,119.94722,18,97.58,35.07,1,97.95,3,10,1,0,1,12,50,16,28.47,43,44,170,1
4044,1,1,116.67701,0,92.89,3.06,13,8.69,2,13,81,0,1,57,34,1,0.02,145,3,46,1
4045,1,29,-1,8,61.05,16.91,1,0,64,92,1,61,1,2,30,11,57.95,66,23,49,0
4046,0,0,106.62012,5,145.53,49.45,1,25.88,2,8,1,0,1,57,24,0,98.34,48,31,43,0
4047,0,0,120.57872,0,43.32,15.44,1,9.49,1,30,1,0,1,17,0,0,-1,29,1,29,1
4048,1,3,-1,0,128.11,25.91,1,0.36,8,38,1,0,1,9,35,3,-1,132,27,71,1
4049,2,15,126.76951,13,146.82,1.92,1,77.34,28,46,1,0,1,6,11,4,91.55,220,1,76,1
4050,1,1,116.38791,5,68.01,9.35,1,27.8,4,9,307,0,1,4,15,2,5.58,14,10,68,1
4051,6,36,-1,1,79.79,7.61,1,44.94,2,32,1,0,1,9,46,6,0.03,44,2,59,1
4052,15,9,-1,0,50.68,16.57,1,20.93,1,8,1,0,1,7,1,10,-1,24,8,47,1
4053,158,235,104.72651,64,158.06,6.14,1,87.82,3,42,1,0,1,3,9,85,97.23,82,1,130,0
4054,0,0,104.07102,7,43.78,47.71,1,82.69,1,26,1,0,1,5,1,0,6.06,14,14,44,1
4055,0,0,-1,0,132.35,10.19,1,17.28,1,31,1,0,1,7,1,0,-1,42,5,121,1
4056,0,0,-1,5,71.8,13.49,1,32.2,6,9,1,0,195,5,13,0,4.37,55,6,43,1
4057,1,1,118.6013692,0,113.1775212,12.36906409,1,203.7303797,1,7,1,0,1,6,5,1,12.1356925,94,9,104.3276075,0
4058,1,18,118.58282,5,57.31,12.09,1,45.23,1,5,1,0,27,2,4,9,42.77,23,4,58,0
4059,1,1,111.53714,4,71.29,26.87,1,21.26,1,1,1,0,1,6,96,1,33.85,89,2,69,1
4060,4,7,114.27912,76,122.61,19.4,1,38.24,1,41,77,0,1,6,12,19,75.01,134,11,65,1
4061,1,30,119.2348636,0,118.9327253,4.063093128,1,0,1,23,1,0,1,4,5,4,25.9171391,90,2,137.5472952,0
4062,1,1,119.02182,12,36.08,19.54,1,6.9,1,8,6,0,1,28,1,1,11.97,21,2,42,1
4063,1,0,-1,0,94.85996194,67.06720633,1,4.552915402,1,19,1,0,1,2,2,0,32.76294985,109,3,69.67418964,1
4064,0,0,114.0515917,0,43.84814769,18.69378785,1,36.41427487,1,9,1,0,1,7,6,0,28.81910863,41,1,63.90960933,0
4065,1,7,-1,57,63.27,77.96,1,0.11,2,9,1,82,1,98,9,4,121.73,56,25,69,1
4066,64,217,-1,2,53.72,15.58,1,0,1,25,1,0,1,7,0,42,22.26,46,1,44,1
4067,173,231,115.48022,50,74.31,48.05,1,51.79,22,104,1,0,1,3,44,34,49.57,58,8,85,0
4068,0,0,114.05388,32,102.51,74.39,1,0,2,16,1,0,1,8,115,0,51.04,130,5,103,0
4069,0,0,112.96831,10,13.65,42.4,1,11.27,1,9,1,0,1,6,1,0,59.77,11,3,7,1
4070,1,17,109.78007,0,34.82,53.19,1,7.1,1,35,1,0,1,15,4,10,1.35,19,8,21,1
4071,1,1,116.38791,48,64.7,8.24,1,24.93,1,5,1,0,1,21,2,1,47.09,56,10,69,1
4072,0,0,112.96831,0,93.2,2.89,1,24.3,1,1,1,0,1,47,3,0,-1,88,1,67,1
4073,0,0,109.60431,0,69.21,3.87,1,21.7,1,0,298,0,1,1,3,0,-1,33,7,58,1
4074,0,0,118.71942,0,41.15,1.71,1,0.62,1,26,1,0,1,8,1,0,-1,17,2,31,1
4075,9,65,118.7609,0,174.57,19.52,1,49.93,2,13,1,0,1,40,21,16,-1,130,9,115,1
4076,1,2,121.47262,0,60.78,30.41,2,12.73,2,16,1,0,1,2,7,2,1.61,62,3,26,1
4077,119,93,117.02451,9,76.08,22.04,1,57.62,1,19,1,0,1,2,1,2,8.75,11,6,104,0
4078,1,1,113.65302,0,71.93,54.82,26,29.77,1,12,1,0,1,6,8,1,25.48,57,5,64,1
4079,3,46,119.119,0,52.14,36.74,2,85.01,2,69,1,0,1,4,6,7,1.08,17,3,46,1
4080,1,1,-1,0,30.71,19.98,1,1.82,1,33,1,0,1,24,115,1,-1,49,1,17,1
4081,1,1,112.45232,82,18.22,24.06,1,8.8,1,212,1,0,1,1,0,1,82.87,8,1,20,1
4082,1,1,-1,0,52.57,8.73,1,53.13,1,100,1,0,1,4,6,1,-1,19,2,53,1
4083,1,1,111.525,0,51.97,6.58,1,0,1,114,1,0,1,25,32,3,12.38,18,3,50,1
4084,162,147,118.58282,0,233.54,21.37,1,80.71,1,15,1,0,1,12,1,10,37.35,201,9,233,1
4085,138,209,119.30322,0,374.92,0,1,0,10,12,1,88,1,17,25,60,10.42,51,15,322,1
4086,0,0,-1,0,42.11945356,35.27150908,1,0,1,6,1,0,1,2,0,0,-1,72,2,44.26862052,0
4087,1,1,119.119,0,76.78,3.06,1,124.02,12,59,1,0,1,3,38,1,26.21,119,1,51,1
4088,1,1,118.58282,8,39.6,30.58,1,28.17,1,58,1,0,1,8,8,1,152.99,115,3,32,1
4089,1,1,108.32342,26,34.27,7.7,5,78.93,1,1,1,0,1,18,6,12,29.13,20,6,20,1
4090,1,1,114.05388,4,26.46,37.61,13,0,1,1,1,0,1,3,0,4,64.33,20,4,22,1
4091,1,0,117.9438716,4,72.56190872,22.75464654,1,45.41126599,1,7,1,0,1,12,70,0,54.53347683,39,2,68.9652957,0
4092,69,167,-1,7,174.19,27.64,1,167.78,4,3,121,0,1,16,24,91,22.28,72,13,125,1
4093,1,1,-1,0,125.0107336,0,1,0,1,1,1,0,1,2,19,1,-1,84,1,93.22738228,0
4094,0,0,-1,0,82.45873598,14.51768291,1,22.26189643,1,7,1,0,1,14,4,0,185.7705573,94,8,110.9259707,1
4095,1,6,113.3667,2,18.4,21.54,1,4.88,1,13,1,0,1,8,3,18,106.17,13,5,27,1
4096,1,1,118.1032434,0,125.8343,42.06186501,1,87.0575992,1,7,1,0,1,3,16,1,-1,39,9,122.0516631,0
4097,1,11,118.58282,0,142.7,0,1,0,2,5,1,0,1,32,66,6,0.47,77,2,28,1
4098,1,6,106.63551,0,39.12,33.46,1,8.37,1,82,1,0,1,2,50,7,-1,15,5,34,1
4099,1,30,117.24572,0,109.21,96.08,1,0.34,5,33,1,0,1,5,8,6,-1,59,13,119,1
4100,0,0,-1,0,24.59,26.54,1,0,1,6,1,0,1,2,52,0,-1,14,1,12,0
4101,1,1,113.65302,64,53.9,8,1,85.3,2,106,1,0,1,7,3,1,63.67,50,1,83,1
4102,0,0,114.8375202,0,45.83298403,14.06338966,1,34.18820128,1,4,1,0,1,3,3,0,33.7318793,25,1,63.03902938,1
4103,0,0,-1,16,74.29,9.19,1,2.5,2,36,1,59,212,4,5,0,15.13,39,7,75,1
4104,107,14,114.27912,0,102.79,23.39,9,23.08,1,4,1,0,1,48,22,11,16.85,106,2,61,1
4105,1,1,-1,0,167.01,15.12,1,0.35,2,10,1,0,1,5,38,1,-1,76,15,152,1
4106,1,15,108.9356,31,38.59,5.67,1,26.22,1,6,1,0,1,1,166,6,8.51,17,1,41,1
4107,1,1,114.02581,6,76.75,8.49,1,20.24,4,13,1,0,1,10,1,1,78.11,44,24,107,0
4108,2,5,121.37489,74,54.65,5.33,1,57.76,1,73,1,0,1,2,14,13,82.81,90,3,86,1
4109,0,0,115.3002371,4,10.08635345,10.00781557,1,0.164280132,1,0,1,0,1,1,5,0,0.073317665,17,2,7.96065861,1
4110,1,1,-1,0,97.41817861,38.61277713,1,0,1,8,1,0,1,4,1,2,76.45483309,63,16,104.7810508,1
4111,1,2,118.011,0,56.04,30.56,1,236.91,1,4,1,0,1,3,162,5,-1,16,17,58,1
4112,0,0,121.03892,43,85.3,16.5,1,30.05,14,15,1,151,1,75,53,0,185.63,162,1,16,1
4113,0,0,121.47262,13,38.26,15.03,53,2.16,1,0,1,192,1,1,14,0,158.22,56,5,39,1
4114,1,0,-1,0,17.53793089,36.04315466,1,0,1,0,1,0,1,1,0,0,7.798391919,14,1,14.74614412,1
4115,1,33,-1,9,27.6,20.44,35,10.03,1,19,1,0,1,4,45,27,115.02,15,3,31,1
4116,143,42,116.38791,14,77.26,13.01,1,15.63,2,26,181,0,87,12,21,9,13.44,38,2,97,1
4117,187,438,121.47262,0,98.13,5.03,1,7.2,1,48,312,0,1,6,1,6,-1,230,1,59,1
4118,1,5,113.26762,21,43.46,32.42,1,0,9,13,1,95,1,16,73,2,20.87,50,5,38,1
4119,0,0,-1,0,63.88095431,18.76112972,1,4.021188932,1,1,1,0,1,2,0,0,-1,31,2,49.87654751,0
4120,1,1,-1,4,55.53,8.1,13,0.19,5,1,1,43,1,39,169,2,118.96,338,6,15,1
4121,0,0,107.02461,11,30.31,11.05,1,8.77,1,89,1,0,1,4,5,0,60.84,25,6,23,0
4122,1,1,113.26762,16,54.28,52.08,1,4.94,16,3,1,99,1,40,76,1,15.97,25,6,35,1
4123,0,0,113.26762,0,51.62,32.54,1,0,1,46,1,0,1,3,1,0,0.02,39,3,50,1
4124,0,0,116.38791,0,34.55,23.93,66,6.87,1,53,1,179,1,3,54,0,65.21,18,5,20,1
4125,1,7,120.57872,0,75.96,24.79,15,23.58,6,1,1,130,1,3,1,5,14.57,34,8,93,1
4126,59,83,-1,117,88.78,57.88,1,0,1,5,1,0,1,12,220,81,133.65,62,16,116,1
4127,0,0,-1,0,112.8831614,17.7626254,1,23.79231727,1,9,1,0,1,2,2,0,-1,95,17,102.6856093,0
4128,1,1,120.64772,0,32.3,51.53,16,0.74,1,3,1,0,1,5,45,1,13.69,41,4,15,1
4129,1,2,-1,0,54.89,50.7,1,29.56,2,16,1,0,1,17,0,7,-1,55,3,44,1
4130,0,0,-1,0,41.05,0,1,0,1,28,1,0,1,4,16,0,-1,35,11,32,1
4131,1,1,109.49282,23,76.76,58.5,1,11.09,1,2,328,171,1,137,6,1,196.99,198,3,62,1
4132,1,2,-1,0,55.57,26.59,1,0,2,61,1,0,1,4,4,3,-1,17,8,61,1
4133,1,1,114.47025,0,222.03,10.08,1,28.75,1,120,1,0,1,4,1,1,-1,174,4,211,0
4134,1,3,118.58282,0,68.46,4.37,1,22.78,5,11,1,0,1,73,37,8,0.01,56,5,39,1
4135,0,0,113.26762,0,24.98,22.88,1,41.59,7,1,1,0,1,7,59,0,-1,25,3,15,1
4136,0,0,121.47262,0,65.75,30.55,4,30.6,2,3,1,0,1,45,3,0,3.16,91,1,1,1
4137,1,27,121.47262,0,142.9818038,12.27207271,1,12.99613863,1,23,1,0,1,2,29,7,20.4019932,153,2,95.04206119,0
4138,0,0,113.65302,143,67.32,11.52,1,5.31,1,13,1,0,1,17,64,0,142.31,117,7,101,1
4139,1,8,121.54355,0,182.32,1.5,1,114.59,2,2,1,13,1,14,73,5,0,288,1,115,1
4140,1,0,120.3431338,0,85.40745093,4.4215449,1,213.8946041,1,0,1,0,1,3,6,0,24.67401133,20,1,49.08029067,0
4141,1,1,113.9721079,6,78.04072928,8.353148123,1,19.82224164,2,1,1,0,1,10,1,1,78.73375645,34,2,105.5594539,1
4142,1,34,-1,15,28.37,31.49,1,0.48,1,7,204,0,1,15,39,3,44.76,24,2,30,1
4143,1,1,112.4028993,0,60.0324518,38.81049301,1,0.580846178,1,0,1,0,1,5,1,1,-1,34,1,56.55006639,0
4144,1,1,119.30322,0,98.68,0,1,0,1,38,1,0,1,6,4,1,-1,54,7,55,1
4145,0,0,122.32705,5,57.32,19.2,1,0,1,34,1,34,188,1,5,0,14.66,137,1,23,1
4146,1,11,120.18461,122,41.67,29.5,3,23.99,2,1,1,96,1,37,69,4,133.14,85,1,25,1
4147,198,40,123.40612,28,114.48,5.15,1,135.59,8,35,1,0,1,18,18,8,27.4,143,3,94,1
4148,133,377,-1,109,105.28,9.2,1,0,8,6,1,59,1,11,24,67,109.59,186,1,160,1
4149,0,0,116.38791,13,38.12,3.18,67,12.52,1,88,1,23,1,2,3,0,79.32,40,1,23,1
4150,1,0,110.9362018,40,59.55346556,33.01935707,1,163.4826828,1,0,1,0,1,7,1,6,152.4475187,92,2,64.04595955,0
4151,0,0,114.05388,0,42.16,26.38,1,0,14,0,1,0,1,1,48,0,-1,25,1,33,1
4152,0,0,113.11061,73,43.3,17.42,1,47.61,18,5,1,0,1,12,17,0,85.76,17,8,48,1
4153,0,0,116.38791,0,52.76,17.05,1,3.29,3,15,1,0,1,36,36,0,0,79,1,40,1
4154,1,1,-1,0,88.14501293,33.50004223,1,8.841344426,1,1,1,0,1,9,1,1,65.64128815,56,1,75.19873887,1
4155,0,0,117.55251,0,91.65,4.86,1,101.89,1,8,1,0,1,25,12,0,-1,30,5,85,1
4156,0,0,114.05388,4,14.4,49.95,2,2.54,1,66,1,0,1,8,42,0,245.05,12,4,25,0
4157,1,1,115.1792544,4,20.54873074,20.54988708,1,14.56845753,1,0,1,0,1,1,3,1,73.57151124,13,2,17.56872535,0
4158,1,1,113.26762,88,18.72,54.68,80,9.66,2,128,1,0,1,12,172,1,184.84,46,2,21,1
4159,1,1,105.3922952,4,49.64319393,7.872816304,1,19.1863413,1,42,1,0,1,10,2,1,99.42289561,13,1,36.80717447,0
4160,1,1,-1,0,50.03,11.37,1,0,2,132,1,0,1,1,20,1,-1,44,2,45,1
4161,1,1,114.27912,31,95.94,24.73,1,63.28,18,2,1,0,1,37,44,1,30.91,51,31,85,1
4162,1,23,103.75992,0,58.67,15.35,2,5.1,19,12,1,0,1,6,10,3,-1,70,1,35,1
4163,94,3,-1,0,86.89,39.64,1,0,6,47,1,0,1,3,7,13,-1,70,12,61,1
4164,0,0,118.58282,0,65,21.62,1,0,1,3,1,0,1,40,19,0,-1,59,3,54,1
4165,1,1,120.16502,0,94.19,15.42,1,85.6,6,9,1,0,1,9,70,3,-1,90,1,48,1
4166,1,1,113.11061,4,29.71664627,43.2105282,1,8.719576007,1,2,1,0,1,7,6,0,55.03104493,30,3,18.33479924,0
4167,1,1,-1,0,114.5950791,20.03698031,1,10.38381828,1,1,1,0,1,2,2,1,1.757062008,33,20,116.531693,0
4168,0,0,117.00151,2,83.41,97.42,1,0,1,4,1,0,1,17,1,0,117.51,104,34,52,1
4169,1,1,121.47262,13,63.63,81.03,1,98.26,5,0,1,0,1,1,12,2,60.61,33,27,77,0
4170,1,104,108.9356,53,102.62,27.99,1,469.58,3,29,1,0,1,26,11,57,78.33,93,43,103,1
4171,1,8,106.08351,0,135.76,31.44,1,50.37,6,14,1,0,1,14,7,1,-1,195,3,97,1
4172,0,0,107.24837,0,64.91,29.75,1,69.69,1,57,1,0,1,18,58,0,-1,13,1,78,0
4173,152,14,120.07765,21,166.9,39.45,1,34.84,6,1,1,127,1,145,13,6,168.57,309,81,145,1
4174,24,30,114.05388,68,88.69,56.75,2,0.22,19,13,1,0,1,6,13,6,91.67,117,30,118,1
4175,1,1,115.9627008,4,82.86741362,46.25372912,1,27.53661532,2,13,1,0,1,6,1,5,115.5964205,37,2,107.8221549,1
4176,24,29,-1,4,96.71,12.77,1,337.58,1,13,1,0,1,9,7,39,20.8,14,10,73,0
4177,0,0,108.32342,4,45.17,21.54,1,7.66,1,38,1,0,1,8,59,0,16.16,33,10,25,1
4178,1,1,116.69096,0,33.03,22.72,1,57.07,1,48,1,0,1,6,21,1,0.02,14,2,28,1
4179,1,1,-1,0,118.7897739,13.56618492,1,50.43203076,1,12,1,0,1,7,9,1,10.3632731,30,1,110.032304,0
4180,119,206,121.47262,16,51.28,50.52,1,90.93,11,13,1,0,1,2,0,6,15.93,45,3,38,1
4181,0,0,117.04702,1,43.54,12.06,1,29.87,1,100,93,0,1,1,6,0,6.75,38,3,58,1
4182,1,13,103.7929,0,72.87,50.85,1,0.72,1,31,1,0,1,9,9,13,-1,37,8,57,1
4183,1,1,125.01681,3,77.49,0,1,641.87,9,49,1,0,1,14,90,1,24.62,298,2,48,1
4184,0,0,115.7000579,8,57.66093424,29.01493395,1,52.78918625,1,4,1,0,1,6,6,0,77.29627172,39,20,68.66897389,0
4185,1,0,-1,0,111.9744012,0,1,0,1,9,1,0,1,7,1,0,-1,64,2,82.97020162,1
4186,146,449,118.58282,8,70.06,20.22,1,35.71,15,52,1,0,1,12,21,123,172.02,42,16,64,0
4187,1,1,-1,4,57.73,0,1,0,15,53,1,0,1,2,27,7,49.66,56,11,82,1
4188,1,1,-1,0,110.3049953,15.4901392,1,0.749296969,1,6,1,0,1,2,2,11,-1,54,2,83.68362509,0
4189,0,0,-1,4,61.66,24.23,1,0,1,0,1,0,1,1,0,0,3.84,37,10,51,1
4190,1,2,106.52262,7,280.13,15.11,7,0,26,2,1,54,1,8,51,9,66.02,417,4,185,1
4191,1,1,-1,5,16.21,8.49,1,14.51,1,13,1,0,1,19,1,1,49.94,17,2,16,1
4192,0,0,118.926,7,21.58,71.06,1,5.24,4,210,1,0,1,1,3,0,12.34,21,18,46,0
4193,12,37,-1,34,37.98,15.04,1,0,2,6,1,63,1,21,50,11,89,80,1,17,1
4194,1,25,111.28032,4,48.76,20.78,1,63.34,1,14,1,0,1,20,7,5,46.01,44,2,27,0
4195,1,2,113.26762,98,425.69,10.74,1,245.08,2,8,1,91,1,40,14,7,97.55,56,4,321,0
4196,1,1,117.24572,0,47.01,6.91,54,146.47,2,20,1,0,1,10,34,6,51.93,35,21,43,1
4197,1,1,115.3868242,0,131.4212711,19.87511141,1,117.510281,1,1,1,0,1,6,5,1,-0.632280565,73,3,97.51579152,0
4198,0,0,114.2449192,24,34.37502435,14.07070083,1,15.96820343,1,0,1,0,1,7,0,0,95.33442014,39,1,38.85807521,0
4199,0,0,115.1073308,8,305.5210476,22.32248471,1,32.35131255,1,1,1,0,1,2,2,0,68.00415979,234,1,138.0063311,0
4200,0,0,113.2129035,0,32.00471527,45.7943078,1,0,1,0,1,0,1,4,0,0,32.49677386,6,1,40.54589573,0
4201,0,0,113.26762,0,71.42,16.84,1,5.33,3,36,1,76,1,14,3,0,-1,93,7,53,1
4202,1,2,111.7386468,0,113.2061726,47.23714803,1,0.532129931,1,6,1,0,1,3,1,8,-1,95,2,114.571459,0
4203,119,226,-1,0,71,22.54,1,0.19,4,13,1,0,1,10,2,20,1.08,23,2,91,0
4204,1,0,119.6547628,0,40.85446031,6.968550155,1,34.65903627,1,2,1,0,1,7,4,0,17.13359041,58,3,25.02754404,0
4205,115,13,120.61312,20,157.87,80.7,1,403.8,3,16,1,0,49,12,6,3,49.17,46,134,175,0
4206,1,0,-1,0,94.66952535,52.35795202,1,0.162699504,1,6,1,0,1,2,2,2,-1,37,58,118.8294579,0
4207,0,0,-1,12,21.56,41.01,1,4.74,1,4,1,0,1,12,69,0,18.02,17,1,19,0
4208,182,84,111.19462,16,75.25,24.16,34,63.32,17,17,1,0,1,11,25,13,97.57,89,25,135,0
4209,1,3,103.7929,9,36.31,-1,1,2.06,1,8,1,0,1,4,168,3,66.65,69,1,14,1
4210,1,1,111.921653,4,109.9423992,30.63402816,1,119.7113356,1,52,1,0,1,2,20,1,149.4374269,45,2,137.2458929,0
4211,129,326,114.05388,35,91.58,27.99,1,0,13,21,1,0,1,14,1,21,34.82,62,29,112,1
4212,1,1,116.69096,5,94.02,14.21,1,6.75,2,10,1,0,1,5,8,2,7.81,48,3,82,1
4213,0,0,116.67701,47,36.45,28.1,1,2.28,1,121,1,0,1,6,10,0,62.56,66,2,12,1
