ID,Label,Email
2828,ham,Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.
2829,ham,I am not having her number sir
2830,ham,"Storming msg: Wen u lift d phne, u say \HELLO\"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \""Margaret Hello\"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person"
2831,spam,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX ?.50
2832,ham,"Yo, the game almost over? Want to go to walmart soon"
2833,ham,As usual u can call me ard 10 smth.
2834,spam,FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP
2835,ham,Aww that's the first time u said u missed me without asking if I missed u first. You DO love me! :)
2836,ham,Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...
2837,spam,Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x Calls?/minMobsmore LKPOBOX177HP51FL
2838,ham,Sorry da thangam.it's my mistake.
2839,ham,Convey my regards to him
2840,spam,85233 FREE>Ringtone!Reply REAL
2841,ham,"There'll be a minor shindig at my place later tonight, you interested?"
2842,spam,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only
2843,ham,Watching ajith film ah?
2844,spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed ?000 cash or ?000 prize!
2845,ham,26th OF JULY
2846,ham,Allo! We have braved the buses and taken on the trains and triumphed. I mean we壽鱮e in b壽鱤am. Have a jolly good rest of week
2847,ham,Wot u up 2 u weirdo?
2848,ham,And is there a way you can send shade's stuff to her. And she has been wonderful too.
2849,ham,Okie...
2850,ham,Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx
2851,ham,Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?
2852,ham,Please da call me any mistake from my side sorry da. Pls da goto doctor.
2853,ham,The wine is flowing and i'm i have nevering..
2854,ham,Wat time ?wan today?
2855,spam,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
2856,ham,"My sister in law, hope you are having a great month. Just saying hey. Abiola"
2857,ham,My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.
2858,ham,Yun buying... But school got offer 2000 plus only...
2859,ham,Hey! Congrats 2u2. id luv 2 but ive had 2 go home!
2860,ham,I come n pick ?up... Come out immediately aft ur lesson...
2861,spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
2862,ham,"Haha, my legs and neck are killing me and my amigos are hoping to end the night with a burn, think I could swing by in like an hour?"
2863,ham,Do you work all this week ?
2864,ham,\SHIT BABE.. THASA BIT MESSED UP.YEH
2865,ham,* Will have two more cartons off u and is very pleased with shelves
2866,ham,"When you just put in the + sign, choose my number and the pin will show. Right?"
2867,ham,"I can. But it will tell quite long, cos i haven't finish my film yet..."
2868,ham,Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!
2869,ham,Or I guess  &lt;#&gt;  min
2870,spam,YOU ARE CHOSEN TO RECEIVE A ?50 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.
2871,ham,Kindly send some one to our flat before  &lt;DECIMAL&gt;  today.
2872,ham,Jordan got voted out last nite!
2873,ham,"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao... "
2874,spam,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL"
2875,ham,Lol no. Just trying to make your day a little more interesting
2876,spam,WINNER!! As a valued network customer you have been selected to receivea ?00 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.
2877,ham,Good Morning plz call me sir
2878,ham,Then anything special?
2879,spam,SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE
2880,ham,Oh ok.. Wat's ur email?
2881,spam,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!
2882,ham,I want snow. It's just freezing and windy.
2883,ham,Jay's getting really impatient and belligerent
2884,ham,"Goodmorning, today i am late for 2hrs. Because of back pain."
2885,ham,I will spoil you in bed as well :)
2886,spam,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW
2887,ham,IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO 
2888,spam,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p
2889,spam,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net ?.50pm approx 3mins
2890,ham,What class of  &lt;#&gt;  reunion?
2891,ham,Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-)
2892,ham,Hi happy birthday. Hi hi hi hi hi hi hi
2893,ham,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams
2894,ham,I forgot 2 ask ?all smth.. There's a card on da present lei... How? ?all want 2 write smth or sign on it?
2895,ham,R ?going 4 today's meeting?
2896,ham,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.
2897,ham,I borrow ur bag ok.
2898,ham,"I dun thk i'll quit yet... Hmmm, can go jazz ? Yogasana oso can... We can go meet em after our lessons den... "
2899,ham,Omg how did u know what I ate?
2900,ham,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-).."
2901,ham,The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.
2902,ham,Mm umma ask vava also to come tell him can play later together
2903,ham,Love you aathi..love u lot..
2904,ham,Hi. I'm sorry i missed your call. Can you pls call back.
2905,ham,Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.
2906,ham,Its sunny in california. The weather's just cool
2907,ham,"Alright we'll bring it to you, see you in like  &lt;#&gt;  mins"
2908,spam,"our mobile number has won ?000, to claim calls us back or ring the claims hot line on 09050005321."
2909,spam,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA
2910,ham,"Goodmorning, Today i am late for  &lt;#&gt; min."
2911,ham,Are u coming to the funeral home
2912,ham,"K I'm leaving soon, be there a little after 9"
2913,ham,You unbelievable faglord
2914,ham,"Aight that'll work, thanks"
2915,ham,Can ?call me at 10:10 to make sure dat i've woken up...
2916,ham,"Babe, I'm back ... Come back to me ..."
2917,ham,"Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe"
2918,spam,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out! "
2919,ham,"I can't keep going through this. It was never my intention to run you out, but if you choose to do that rather than keep the room clean so *I* don't have to say no to visitors, then maybe that's the best choice. Yes, I wanted you to be embarassed, so maybe you'd feel for once how I feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. I've tried everything. I don't know what else to do."
2920,ham,How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.I逭m knackered and i逭m dreading work tonight. What are thou upto tonight. X
2921,ham,"Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur 逶rents mayb interested in it, I hav 12,000pes, so around ?8, tb, James."
2922,ham,No other Valentines huh? The proof is on your fb page. Ugh I'm so glad I really DIDN'T watch your rupaul show you TOOL!
2923,spam,"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, ? per pole. UnSub 08718727870."
2924,ham,Or maybe my fat fingers just press all these buttons and it doesn't know what to do.
2925,ham,"Goodnight, sleep well da please take care pa. Please."
2926,ham,"I am real, baby! I want to bring out your inner tigress..."
2927,ham,Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*
2928,ham,In the end she might still vomit but its okay. Not everything will come out.
2929,spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
2930,ham,No she didnt. I will search online and let you know.
2931,ham,Well. You know what i mean. Texting
2932,ham,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us"
2933,ham,"Not yet chikku..going to room nw, i'm in bus.."
2934,spam,"England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/?.20 POBOXox36504W45WQ 16+"
2935,ham,Once free call me sir. I am waiting for you.
2936,ham,So what u doing today?
2937,ham,Super msg da:)nalla timing.
2938,spam,"Shop till u Drop, IS IT YOU, either 10K, 5K, ?00 Cash or ?00 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary"
2939,ham,Nobody can decide where to eat and dad wants Chinese
2940,spam,URGENT! Your Mobile number has been awarded with a ?000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only
2941,spam,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622"
2942,ham,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched..."
2943,ham,You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.
2944,ham,* Will be september by then!
2945,ham,Ok set let u noe e details later...
2946,ham,Beauty sleep can help ur pimples too.
2947,spam,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@?.50rcvd
2948,ham,"Sorry, I'll call later"
2949,ham,I'm aight. Wat's happening on your side.
2950,ham,Can u look 4 me in da lib i got stuff havent finish yet.
2951,ham,Yep get with the program. You're slacking.
2952,ham,Oh yeah I forgot. U can only take 2 out shopping at once.
2953,ham,Jos ask if u wana meet up?
2954,ham,Yes when is the appt again?
2955,ham,"Found it, ENC  &lt;#&gt; , where you at?"
2956,ham,Hey company elama po mudyadhu.
2957,ham,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;
2958,spam,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p "
